n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
1000000,181,1000181,1,403,403.69779,0.0006349428
1000000,181,1000181,2,404,403.60767,0.00063683222
1000000,182,1000182,0,305,305.1069,0.00058775057
1000000,182,1000182,1,303,302.80796,0.00058542175
1000000,182,1000182,2,301,301.19638,0.00058408008
1000000,183,1000183,0,293,292.9895,0.00059140666
1000000,183,1000183,1,262,262.13093,0.00059265345
1000000,183,1000183,2,236,235.48691,0.00059262801
1000000,184,1000184,0,253,252.87601,0.00063049377
1000000,184,1000184,1,252,252,0.00061194645
1000000,184,1000184,2,154,153.99216,0.00060384335
1000000,185,1000185,0,252,251.02858,0.00060296466
1000000,185,1000185,1,251,250.90569,0.00061207381
1000000,185,1000185,2,182,181.94273,0.0005880719
1000000,186,1000186,0,272,272.31775,0.00057116709
1000000,186,1000186,1,226,225.87627,0.00057484757
1000000,186,1000186,2,160,160.01473,0.00057951099
1000000,187,1000187,0,235,235.18094,0.0005867295
1000000,187,1000187,1,321,321,0.00059349166
1000000,187,1000187,2,322,322.854,0.00061304234
1000000,188,1000188,0,257,256.73662,0.00059364198
1000000,188,1000188,1,303,302.68038,0.00058274933
1000000,188,1000188,2,301,300.03867,0.0005810838
1000000,189,1000189,0,239,238.63673,0.00058607443
1000000,189,1000189,1,339,339.23644,0.00057872571
1000000,189,1000189,2,238,238,0.00058074498
1000000,190,1000190,0,386,386.66075,0.00059730321
1000000,190,1000190,1,387,387,0.00060140991
1000000,190,1000190,2,388,387.70152,0.00060763193
1000000,191,1000191,0,290,289.3003,0.00060029007
1000000,191,1000191,1,289,289.64906,0.00060361785
1000000,191,1000191,2,288,287.64457,0.00062927062
1000000,192,1000192,0,297,297,0.00058595573
1000000,192,1000192,1,298,297.89248,0.00060905733
1000000,192,1000192,2,346,346,0.00059594898
1000000,193,1000193,0,295,294.29134,0.00057718281
1000000,193,1000193,1,294,294.35199,0.00058017381
1000000,193,1000193,2,354,354.32239,0.00057941243
1000000,194,1000194,0,394,394.06747,0.0005845288
1000000,194,1000194,1,194,194,0.00058662874
1000000,194,1000194,2,416,415.91669,0.00058696656
1000000,195,1000195,0,341,341,0.00061106729
1000000,195,1000195,1,245,245,0.00060661784
1000000,195,1000195,2,340,340,0.00061872748
1000000,196,1000196,0,503,503.29847,0.00060293648
1000000,196,1000196,1,112,111.59941,0.00058628168
1000000,196,1000196,2,504,504.84669,0.00059516974
1000000,197,1000197,0,501,500.39904,0.00057772777
1000000,197,1000197,1,134,134.05585,0.00057462905
1000000,197,1000197,2,500,500.28985,0.00057861359
1000000,198,1000198,0,411,410.48441,0.00058694053
1000000,198,1000198,1,31,30.356122,0.00058428674
1000000,198,1000198,2,410,410.48819,0.00058738379
1000000,199,1000199,0,333,332.9072,0.00059663164
1000000,199,1000199,1,162,161.85729,0.00058916305
1000000,199,1000199,2,319,319,0.0005778306
1000000,200,1000200,0,241,240.92908,0.00058327016
1000000,200,1000200,1,129,129.0235,0.00059274216
1000000,200,1000200,2,239,238.5805,0.00058338966
1000000,201,1000201,0,262,262.14298,0.00059427828
1000000,201,1000201,1,265,264.80711,0.00059406742
1000000,201,1000201,2,452,452.03384,0.00063082072
1000000,202,1000202,0,220,220.48932,0.00058018214
1000000,202,1000202,1,149,149,0.00059407299
1000000,202,1000202,2,473,473.81191,0.00058219758
1000000,203,1000203,0,244,244.14053,0.00059462237
1000000,203,1000203,1,350,350.23652,0.00058927539
1000000,203,1000203,2,437,436.77253,0.00059373369
1000000,204,1000204,0,310,309.95931,0.00061072007
1000000,204,1000204,1,342,341.71504,0.00061115991
1000000,204,1000204,2,404,403.55088,0.00060072538
1000000,205,1000205,0,222,222,0.00058516385
1000000,205,1000205,1,442,441.82955,0.00058493873
1000000,205,1000205,2,221,220.6146,0.00060405593
1000000,206,1000206,0,237,236.97949,0.00058342168
1000000,206,1000206,1,350,349.65262,0.00058417396
1000000,206,1000206,2,299,299.46199,0.00059073246
1000000,207,1000207,0,222,221.71395,0.00057950014
1000000,207,1000207,1,415,414.85731,0.00058162545
1000000,207,1000207,2,420,420.41706,0.00059649914
1000000,208,1000208,0,162,161.8862,0.00057917953
1000000,208,1000208,1,332,332,0.0005727377
1000000,208,1000208,2,331,331,0.00060572121
1000000,209,1000209,0,264,264.53396,0.00060061321
1000000,209,1000209,1,272,271.57241,0.00059628173
1000000,209,1000209,2,271,271.40726,0.00059217235
1000000,210,1000210,0,313,313,0.0006138335
1000000,210,1000210,1,314,314.9169,0.00065537483
1000000,210,1000210,2,315,315.46512,0.00066759763
1000000,211,1000211,0,325,324.77255,0.0005844987
1000000,211,1000211,1,330,330.03646,0.00058673503
1000000,211,1000211,2,382,381.76854,0.00059071809
1000000,212,1000212,0,307,307.09435,0.0006000425
1000000,212,1000212,1,301,300.6433,0.00059794576
1000000,212,1000212,2,300,299.79227,0.00059283684
1000000,213,1000213,0,279,279,0.00059971909
1000000,213,1000213,1,278,277.57494,0.00061615408
1000000,213,1000213,2,277,277.16734,0.00061482259
1000000,214,1000214,0,240,239.8892,0.00058129271
1000000,214,1000214,1,235,234.78252,0.00057774933
1000000,214,1000214,2,146,145.61844,0.00060217029
1000000,215,1000215,0,152,152,0.00062914213
1000000,215,1000215,1,151,150.37685,0.00064736027
1000000,215,1000215,2,146,146.74787,0.00066491301
1000000,216,1000216,0,232,231.93838,0.00057274532
1000000,216,1000216,1,270,269.75687,0.00058329006
1000000,216,1000216,2,276,276,0.00057563557
1000000,217,1000217,0,268,268.53197,0.00058182829
1000000,217,1000217,1,269,268.55485,0.00058304646
1000000,217,1000217,2,328,327.88828,0.00058138119
1000000,218,1000218,0,292,292.5579,0.00060549258
1000000,218,1000218,1,293,292.4725,0.00060616128
1000000,218,1000218,2,327,326.34556,0.00059493906
1000000,219,1000219,0,219,219.04183,0.00059571709
1000000,219,1000219,1,215,215.10845,0.00060027239
1000000,219,1000219,2,401,401.3918,0.00058160509
1000000,220,1000220,0,188,187.83326,0.00059504357
1000000,220,1000220,1,185,185.19617,0.00059627136
1000000,220,1000220,2,402,402.99664,0.00059438392
1000000,221,1000221,0,147,146.77932,0.00060304129
1000000,221,1000221,1,146,146.82783,0.00058793416
1000000,221,1000221,2,353,352.48587,0.00061738797
1000000,222,1000222,0,64,63.947515,0.00059706159
1000000,222,1000222,1,336,336.21488,0.00060038042
1000000,222,1000222,2,421,421.50474,0.00063035899
1000000,223,1000223,0,56,56,0.00062413227
1000000,223,1000223,1,386,386.4066,0.00061438414
1000000,223,1000223,2,387,386.38314,0.00061138616
1000000,224,1000224,0,205,204.91059,0.00060326843
1000000,224,1000224,1,391,391.68296,0.00060726439
1000000,224,1000224,2,392,391.6552,0.00061203914
1000000,225,1000225,0,132,132,0.00057460969
1000000,225,1000225,1,376,376.19574,0.00057326411
1000000,225,1000225,2,374,374.09358,0.00057559815
1000000,226,1000226,0,150,150.47644,0.0006078224
1000000,226,1000226,1,466,466.2166,0.00061315709
1000000,226,1000226,2,467,466.92391,0.00060204514
1000000,227,1000227,0,70,70,0.00059291426
1000000,227,1000227,1,373,373,0.00061659481
1000000,227,1000227,2,372,371.88294,0.00064557494
1000000,228,1000228,0,64,63.843249,0.00058937688
1000000,228,1000228,1,339,338.53593,0.00059427712
1000000,228,1000228,2,338,338.6179,0.000593164
1000000,229,1000229,0,22,21.615018,0.00058860704
1000000,229,1000229,1,301,301,0.00059550421
1000000,229,1000229,2,300,299.38331,0.00063803255
1000000,230,1000230,0,77,77.103177,0.00059538536
1000000,230,1000230,1,283,283,0.00058250182
1000000,230,1000230,2,282,282,0.0005911588
1000000,231,1000231,0,79,79.35843,0.00058626881
1000000,231,1000231,1,291,291.34747,0.00058282259
1000000,231,1000231,2,293,293,0.00058603478
1000000,232,1000232,0,69,68.961815,0.00059514529
1000000,232,1000232,1,261,260.63625,0.00061502554
1000000,232,1000232,2,260,260.66421,0.00060614421
1000000,233,1000233,0,181,181.22583,0.0005891682
1000000,233,1000233,1,226,226.15372,0.00058139328
1000000,233,1000233,2,183,182.30535,0.00057540587
1000000,234,1000234,0,136,136.14579,0.0005699574
1000000,234,1000234,1,246,245.77024,0.00056571476
1000000,234,1000234,2,68,67.853628,0.00057381855
1000000,235,1000235,0,120,119.36463,0.00062258073
1000000,235,1000235,1,119,119.71235,0.00062635583
1000000,235,1000235,2,115,115,0.00061681775
1000000,236,1000236,0,137,137,0.00060902365
1000000,236,1000236,1,138,138.10924,0.00063256835
1000000,236,1000236,2,139,139,0.00061746686
1000000,237,1000237,0,139,139.67547,0.00057859473
1000000,237,1000237,1,140,139.54194,0.00058081648
1000000,237,1000237,2,163,163.48713,0.00057293362
1000000,238,1000238,0,209,209,0.00059870941
1000000,238,1000238,1,210,209.79566,0.00062047959
1000000,238,1000238,2,232,232.25002,0.00060525348
1000000,239,1000239,0,216,216,0.00057992244
1000000,239,1000239,1,217,217,0.0005848109
1000000,239,1000239,2,218,217.74439,0.00059314501
1000000,240,1000240,0,254,254.21027,0.000609813
1000000,240,1000240,1,255,255,0.00059626775
1000000,240,1000240,2,256,256,0.00059127776
1000000,241,1000241,0,278,277.77535,0.00057937627
1000000,241,1000241,1,297,297.23943,0.00059204268
1000000,241,1000241,2,298,298.38818,0.00057705262
1000000,242,1000242,0,198,198.28771,0.00057959885
1000000,242,1000242,1,388,387.85515,0.00058138416
1000000,242,1000242,2,191,190.76362,0.00059692007
1000000,243,1000243,0,172,171.99209,0.00057983143
1000000,243,1000243,1,376,376.27483,0.00058280966
1000000,243,1000243,2,171,171.30008,0.00057283832
1000000,244,1000244,0,426,426,0.00059769923
1000000,244,1000244,1,427,427.38793,0.00063112836
1000000,244,1000244,2,428,427.26403,0.00062690918
1000000,245,1000245,0,500,500.4023,0.00062057397
1000000,245,1000245,1,501,500.79332,0.00061647305
1000000,245,1000245,2,502,501.98095,0.00062635309
1000000,246,1000246,0,343,343.11939,0.00063545485
1000000,246,1000246,1,340,339.54064,0.00062135978
1000000,246,1000246,2,339,339.69896,0.00062003291
1000000,247,1000247,0,264,264,0.000597355
1000000,247,1000247,1,263,262.88742,0.00061034373
1000000,247,1000247,2,262,261.67802,0.00060212919
1000000,248,1000248,0,187,186.96416,0.00060623717
1000000,248,1000248,1,384,384.16407,0.00058790916
1000000,248,1000248,2,386,386,0.00058457851
1000000,249,1000249,0,206,206,0.0006051187
1000000,249,1000249,1,324,323.27266,0.00062268862
1000000,249,1000249,2,323,323.03091,0.00062779017
1000000,250,1000250,0,68,68,0.00059559022
1000000,250,1000250,1,463,463,0.00059436588
1000000,250,1000250,2,464,463.9982,0.00060914447
1000000,251,1000251,0,79,79.652021,0.00059870222
1000000,251,1000251,1,493,493.33992,0.00061634597
1000000,251,1000251,2,494,494,0.00061135216
1000000,252,1000252,0,269,269,0.00058169564
1000000,252,1000252,1,489,489,0.0005854985
1000000,252,1000252,2,488,488.22741,0.00060114683
1000000,253,1000253,0,345,344.60027,0.00058302175
1000000,253,1000253,1,475,475.92099,0.0005899412
1000000,253,1000253,2,474,474,0.00062481074
1000000,254,1000254,0,265,264.64134,0.00058392929
1000000,254,1000254,1,494,494.58192,0.00058171048
1000000,254,1000254,2,495,494.30577,0.00058647824
1000000,255,1000255,0,383,383.2834,0.00058625391
1000000,255,1000255,1,493,492.65447,0.00058481984
1000000,255,1000255,2,491,491.44845,0.00057637484
1000000,256,1000256,0,347,346.96393,0.0005949115
1000000,256,1000256,1,464,463.80122,0.00057357358
1000000,256,1000256,2,216,216,0.00058436989
1000000,257,1000257,0,237,236.29087,0.0006000386
1000000,257,1000257,1,236,235.24188,0.00060491735
1000000,257,1000257,2,233,233,0.00059946773
1000000,258,1000258,0,216,215.60327,0.00059092461
1000000,258,1000258,1,215,215.59897,0.00058459341
1000000,258,1000258,2,203,202.77774,0.0006018065
1000000,259,1000259,0,110,109.99138,0.00058647592
1000000,259,1000259,1,100,99.761384,0.00058203481
1000000,259,1000259,2,98,98,0.00061190412
1000000,260,1000260,0,118,118.432,0.00058657918
1000000,260,1000260,1,119,118.34449,0.00058302217
1000000,260,1000260,2,124,124,0.00058458386
1000000,261,1000261,0,96,95.526787,0.00058914644
1000000,261,1000261,1,95,95,0.00058825981
1000000,261,1000261,2,94,94,0.00058759411
1000000,262,1000262,0,191,191.98594,0.00059782144
1000000,262,1000262,1,192,192,0.00060381188
1000000,262,1000262,2,193,193.86591,0.0006100243
1000000,263,1000263,0,122,121.81608,0.00058070295
1000000,263,1000263,1,119,119.35637,0.00058215285
1000000,263,1000263,2,341,341,0.00059391902
1000000,264,1000264,0,69,68.040801,0.00060802795
1000000,264,1000264,1,68,68.195983,0.00061501557
1000000,264,1000264,2,292,291.67738,0.00061056959
1000000,265,1000265,0,113,113.40898,0.00062222312
1000000,265,1000265,1,114,113.98385,0.00061888746
1000000,265,1000265,2,133,133,0.00061447176
1000000,266,1000266,0,96,95.776347,0.000614581
1000000,266,1000266,1,95,95,0.00060236599
1000000,266,1000266,2,62,61.88124,0.00060947756
1000000,267,1000267,0,218,218.07897,0.00061980489
1000000,267,1000267,1,220,220.38505,0.00062668626
1000000,267,1000267,2,221,221.26803,0.00062302297
1000000,268,1000268,0,187,187.29076,0.00059490782
1000000,268,1000268,1,276,276.1879,0.00059502448
1000000,268,1000268,2,277,276.57956,0.00059179907
1000000,269,1000269,0,340,339.60063,0.00058479346
1000000,269,1000269,1,373,373.60259,0.00058537176
1000000,269,1000269,2,374,373.41326,0.00058704721
1000000,270,1000270,0,340,340.43398,0.00058968933
1000000,270,1000270,1,347,347.03579,0.00058756668
1000000,270,1000270,2,344,343.74607,0.00061835032
1000000,271,1000271,0,337,336.33668,0.0005966886
1000000,271,1000271,1,336,336.22394,0.00059846626
1000000,271,1000271,2,335,334.69293,0.00059380444
1000000,272,1000272,0,346,346,0.00061345629
1000000,272,1000272,1,347,347.1944,0.00064499185
1000000,272,1000272,2,348,348.48436,0.00063111308
1000000,273,1000273,0,352,352.6032,0.00060812212
1000000,273,1000273,1,353,352.61003,0.00061012689
1000000,273,1000273,2,354,354.48062,0.00059391222
1000000,274,1000274,0,404,403.90618,0.0005873491
1000000,274,1000274,1,428,428.90446,0.00059866774
1000000,274,1000274,2,429,429,0.00061088542
1000000,275,1000275,0,346,345.88078,0.00057846966
1000000,275,1000275,1,465,465.41594,0.00058869671
1000000,275,1000275,2,466,465.70365,0.00058469106
1000000,276,1000276,0,250,249.55264,0.00059479792
1000000,276,1000276,1,249,249.53472,0.0005935762
1000000,276,1000276,2,234,234.01035,0.00058547369
1000000,277,1000277,0,220,219.50005,0.00057835967
1000000,277,1000277,1,219,219.50008,0.00057835828
1000000,277,1000277,2,214,214.1335,0.00058413557
1000000,278,1000278,0,213,212.89927,0.00059678989
1000000,278,1000278,1,130,129.17573,0.00059923545
1000000,278,1000278,2,129,129.198,0.00060211551
1000000,279,1000279,0,281,280.9799,0.00059601248
1000000,279,1000279,1,95,95,0.00059380358
1000000,279,1000279,2,94,94.401215,0.00059480283
1000000,280,1000280,0,342,342,0.00062808975
1000000,280,1000280,1,31,30.200884,0.00062677509
1000000,280,1000280,2,30,30,0.00063398474
1000000,281,1000281,0,427,427,0.00060555216
1000000,281,1000281,1,428,428.07093,0.00061088207
1000000,281,1000281,2,429,428.67005,0.00060687649
1000000,282,1000282,0,372,371.8649,0.00060768302
1000000,282,1000282,1,371,371.83909,0.00059657727
1000000,282,1000282,2,278,278.16834,0.0006084539
1000000,283,1000283,0,359,358.33868,0.00060310738
1000000,283,1000283,1,358,358.01383,0.00060688714
1000000,283,1000283,2,272,271.06644,0.00061889249
1000000,284,1000284,0,358,358.16098,0.00059213685
1000000,284,1000284,1,296,296.36961,0.00059179199
1000000,284,1000284,2,200,200.22148,0.00060579343
1000000,285,1000285,0,403,403,0.00059758489
1000000,285,1000285,1,404,404,0.0006056792
1000000,285,1000285,2,405,405.33623,0.00061878017
1000000,286,1000286,0,410,410.35701,0.00061046363
1000000,286,1000286,1,411,411,0.00060790595
1000000,286,1000286,2,412,412,0.00060423525
1000000,287,1000287,0,353,352.57014,0.00058113933
1000000,287,1000287,1,346,345.85887,0.00058402315
1000000,287,1000287,2,335,334.97423,0.00058347585
1000000,288,1000288,0,396,396.23274,0.00057768657
1000000,288,1000288,1,270,269.71506,0.00058224936
1000000,288,1000288,2,245,244.9773,0.0005835746
1000000,289,1000289,0,428,428.8272,0.00062532582
1000000,289,1000289,1,307,307.24412,0.0006186672
1000000,289,1000289,2,220,219.90653,0.00061587262
1000000,290,1000290,0,467,467.72888,0.0006269916
1000000,290,1000290,1,327,327,0.00060858013
1000000,290,1000290,2,248,248,0.00061188339
1000000,291,1000291,0,417,416.22268,0.00063254904
1000000,291,1000291,1,416,416.2344,0.00064576132
1000000,291,1000291,2,168,167.27693,0.00066541417
1000000,292,1000292,0,366,365.44545,0.00060354735
1000000,292,1000292,1,365,365.42197,0.0006057649
1000000,292,1000292,2,282,281.96388,0.00059988592
1000000,293,1000293,0,223,222.50847,0.00061278545
1000000,293,1000293,1,174,174,0.00062178915
1000000,293,1000293,2,173,173,0.00062922046
1000000,294,1000294,0,203,203.05028,0.00059100818
1000000,294,1000294,1,105,104.92864,0.00059866212
1000000,294,1000294,2,67,67.350339,0.00058801215
1000000,295,1000295,0,200,199.611,0.00063175859
1000000,295,1000295,1,33,33.115602,0.00060867197
1000000,295,1000295,2,31,30.739622,0.0006088814
1000000,296,1000296,0,242,242.27626,0.00059911108
1000000,296,1000296,1,33,33.213675,0.00065963739
1000000,296,1000296,2,31,30.541947,0.00061476696
1000000,297,1000297,0,266,266,0.00059844152
1000000,297,1000297,1,123,123.59357,0.00061310134
1000000,297,1000297,2,124,123.6601,0.0006147738
1000000,298,1000298,0,302,302.19901,0.00062787733
1000000,298,1000298,1,120,120,0.00061321929
1000000,298,1000298,2,119,119.14797,0.00064453113
1000000,299,1000299,0,217,216.76758,0.00056968674
1000000,299,1000299,1,97,96.510724,0.00058100157
1000000,299,1000299,2,96,96.471626,0.00058077767
1000000,300,1000300,0,171,170.89871,0.00060299273
1000000,300,1000300,1,149,149.31162,0.00062341409
1000000,300,1000300,2,150,149.99724,0.00061375034
1000000,301,1000301,0,158,157.32257,0.00060510498
1000000,301,1000301,1,156,156.95615,0.00060732104
1000000,301,1000301,2,157,156.90398,0.00061198282
1000000,302,1000302,0,130,129.91201,0.00059511457
1000000,302,1000302,1,129,129.84006,0.00058367476
1000000,302,1000302,2,80,80.231432,0.00058278915
1000000,303,1000303,0,131,130.80648,0.00061166462
1000000,303,1000303,1,36,35.607541,0.00059942968
1000000,303,1000303,2,305,305.262,0.0006006759
1000000,304,1000304,0,102,101.55775,0.00059567033
1000000,304,1000304,1,29,28.949862,0.00059756478
1000000,304,1000304,2,299,299.16401,0.00059478075
1000000,305,1000305,0,107,107,0.00059556992
1000000,305,1000305,1,108,107.26925,0.00059956668
1000000,305,1000305,2,459,459,0.00059133708
1000000,306,1000306,0,259,259.31433,0.00060700339
1000000,306,1000306,1,260,259.05929,0.00060122892
1000000,306,1000306,2,461,461.71814,0.00059388825
1000000,307,1000307,0,230,229.73462,0.0005963126
1000000,307,1000307,1,225,225.10583,0.00059554135
1000000,307,1000307,2,304,304.2817,0.00060665033
1000000,308,1000308,0,219,218.72462,0.00059977019
1000000,308,1000308,1,264,264.37016,0.00059842995
1000000,308,1000308,2,390,389.6681,0.00060278145
1000000,309,1000309,0,194,194.10936,0.00061421448
1000000,309,1000309,1,272,272,0.00063452562
1000000,309,1000309,2,388,387.73388,0.00063430173
1000000,310,1000310,0,324,324.24928,0.00061965538
1000000,310,1000310,1,325,325.0627,0.00060965636
1000000,310,1000310,2,329,328.5914,0.00061398871
