t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
37283,1033484760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,5,0,4,0,0,0,1,1,1
48580,1346637600,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,11,0,1,16,0,2,0,0,0,1,1,1
105410,2921965200,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,10,0,2,17,0,1,0,0,0,1,1,1
193389,5360743080,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,14,0,2,7,0,6,0,0,0,1,1,1
35340,979624800,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,14,0,2,0,0,1,0,0,0,1,1,1
39057,1082660040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,12,0,6,0,0,0,1,1,1
91661,2540842920,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,5,0,4,0,0,0,1,1,1
130323,3612553560,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,2,0,1,0,0,0,1,1,1
43877,1216270440,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,0,0,5,6,0,5,0,0,0,1,1,1
45959,1273983480,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,17,0,1,0,0,0,1,1,1
143719,3983890680,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,3,0,2,0,0,0,1,1,1
80050,2218986000,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,14,0,2,3,0,2,0,0,0,1,1,1
68334,1894218480,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,10,0,8,0,0,0,1,1,1
56889,1576963080,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,7,0,2,3,0,2,0,0,0,1,1,1
89322,2476005840,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,4,0,1,3,0,2,0,0,0,1,1,1
55378,1535078160,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,12,0,6,0,0,0,1,1,1
193429,5361851880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,9,0,8,0,0,0,1,1,1
195774,5426855280,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,17,0,1,0,0,0,1,1,1
11852,328537440,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,15,0,3,0,0,0,1,1,1
93188,2583171360,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,12,0,6,0,0,0,1,1,1
55642,1542396240,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,1,0,4,10,0,8,0,0,0,1,1,1
5609,155481480,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,16,0,4,4,0,3,0,0,0,1,1,1
52266,1448813520,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,8,0,3,16,0,2,0,0,0,1,1,1
45478,1260650160,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,3,0,2,11,0,7,0,0,0,1,1,1
101560,2815243200,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,2,0,3,5,0,4,0,0,0,1,1,1
46300,1283436000,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,16,0,2,0,0,0,1,1,1
98857,2740316040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,2,0,3,0,0,1,0,0,0,1,1,1
9203,255107160,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,7,0,6,0,0,0,1,1,1
26987,748079640,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,7,0,6,0,0,0,1,1,1
72197,2001300840,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,15,0,3,16,0,2,0,0,0,1,1,1
9750,270270000,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,9,0,3,3,0,2,0,0,0,1,1,1
106937,2964293640,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,5,0,4,0,0,0,1,1,1
63223,1752541560,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,0,0,5,10,0,8,0,0,0,1,1,1
21579,598169880,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,14,0,4,0,0,0,1,1,1
50479,1399277880,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,6,0,1,15,0,3,0,0,0,1,1,1
146827,4070044440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,14,0,4,0,0,0,1,1,1
137001,3797667720,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,11,0,7,0,0,0,1,1,1
49622,1375521840,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,13,0,5,0,0,0,1,1,1
25141,696908520,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,4,0,3,0,0,0,1,1,1
180966,5016377520,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,10,0,8,0,0,0,1,1,1
169242,4691388240,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,9,0,8,0,0,0,1,1,1
69894,1937461680,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,12,0,6,0,0,0,1,1,1
129948,3602158560,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,0,0,5,7,0,6,0,0,0,1,1,1
70076,1942506720,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,4,0,3,0,0,0,1,1,1
92460,2562991200,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,6,0,5,0,0,0,1,1,1
49216,1364267520,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,6,0,5,0,0,0,1,1,1
142332,3945443040,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,8,0,3,3,0,2,0,0,0,1,1,1
35172,974967840,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,3,0,2,0,0,0,1,1,1
191256,5301616320,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,6,0,1,2,0,1,0,0,0,1,1,1
114266,3167453520,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,9,0,3,0,0,1,0,0,0,1,1,1
124762,3458402640,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,8,0,7,0,0,0,1,1,1
4674,129563280,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,0,0,1,0,0,0,1,1,1
155889,4321243080,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,16,0,4,13,0,5,0,0,0,1,1,1
93868,2602020960,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,11,0,1,8,0,7,0,0,0,1,1,1
135796,3764265120,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,3,0,2,0,0,0,1,1,1
198349,5498234280,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,8,0,7,0,0,0,1,1,1
45800,1269576000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,10,0,8,0,0,0,1,1,1
186249,5162822280,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,11,0,7,0,0,0,1,1,1
55771,1545972120,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,11,0,1,6,0,5,0,0,0,1,1,1
67329,1866359880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,12,0,6,0,0,0,1,1,1
90278,2502506160,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,8,0,3,9,0,8,0,0,0,1,1,1
138971,3852276120,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,5,0,4,0,0,0,1,1,1
162428,4502504160,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,10,0,2,16,0,2,0,0,0,1,1,1
41355,1146360600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,11,0,1,11,0,7,0,0,0,1,1,1
193296,5358165120,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,9,0,8,0,0,0,1,1,1
57194,1585417680,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,4,0,3,0,0,0,1,1,1
45570,1263200400,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,8,0,7,0,0,0,1,1,1
170949,4738706280,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,6,0,5,0,0,0,1,1,1
48738,1351017360,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,3,0,2,0,0,0,1,1,1
68426,1896768720,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,7,0,6,0,0,0,1,1,1
159700,4426884000,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,2,0,3,5,0,4,0,0,0,1,1,1
32447,899430840,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,11,0,1,14,0,4,0,0,0,1,1,1
25127,696520440,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,9,0,8,0,0,0,1,1,1
91274,2530115280,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,1,0,4,17,0,1,0,0,0,1,1,1
159764,4428658080,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,12,0,6,0,0,0,1,1,1
126562,3508298640,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,3,0,2,0,0,0,1,1,1
68125,1888425000,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,10,0,8,0,0,0,1,1,1
179623,4979149560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,1,0,4,16,0,2,0,0,0,1,1,1
135789,3764071080,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,10,0,2,15,0,3,0,0,0,1,1,1
19967,553485240,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,9,0,3,17,0,1,0,0,0,1,1,1
74689,2070379080,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,8,0,3,0,0,1,0,0,0,1,1,1
183179,5077721880,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,4,0,1,0,0,1,0,0,0,1,1,1
89407,2478362040,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,4,0,1,12,0,6,0,0,0,1,1,1
79314,2198584080,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,9,0,3,8,0,7,0,0,0,1,1,1
69557,1928120040,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,17,0,1,0,0,0,1,1,1
42990,1191682800,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,12,0,6,0,0,0,1,1,1
59632,1652999040,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,10,0,8,0,0,0,1,1,1
54997,1524516840,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,11,0,7,0,0,0,1,1,1
1625,45045000,1,2,59,57,2,0.03278688524590164,2.0,-0.0,0,0,3,10,0,2,10,0,8,0,0,0,1,1,1
23755,658488600,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,6,0,1,5,0,4,0,0,0,1,1,1
128334,3557418480,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,8,0,7,0,0,0,1,1,1
164747,4566786840,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,17,0,1,0,0,0,1,1,1
91252,2529505440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,13,0,1,14,0,4,0,0,0,1,1,1
156047,4325622840,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,4,0,1,0,0,1,0,0,0,1,1,1
17835,494386200,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,13,0,5,0,0,0,1,1,1
53624,1486457280,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,6,0,5,0,0,0,1,1,1
148035,4103530200,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,6,0,5,0,0,0,1,1,1
97855,2712540600,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,3,0,2,5,0,4,0,0,0,1,1,1
161997,4490556840,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,3,0,2,0,0,0,1,1,1
18174,503783280,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,10,0,8,0,0,0,1,1,1
137334,3806898480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,2,0,1,0,0,0,1,1,1
176949,4905026280,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,2,0,1,0,0,0,1,1,1
93565,2593621800,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,9,0,8,0,0,0,1,1,1
25596,709521120,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,11,0,1,3,0,2,0,0,0,1,1,1
142435,3948298200,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,11,0,7,0,0,0,1,1,1
5113,141732360,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,13,0,1,2,0,1,0,0,0,1,1,1
39542,1096104240,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,3,0,2,0,0,0,1,1,1
79015,2190295800,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,13,0,5,0,0,0,1,1,1
101940,2825776800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,8,0,3,5,0,4,0,0,0,1,1,1
35031,971059320,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,14,0,4,0,0,0,1,1,1
138982,3852581040,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,16,0,2,0,0,0,1,1,1
148992,4130058240,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,4,0,1,13,0,5,0,0,0,1,1,1
91177,2527426440,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,15,0,3,0,0,0,1,1,1
31686,878335920,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,13,0,5,0,0,0,1,1,1
158335,4389046200,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,8,0,7,0,0,0,1,1,1
153087,4243571640,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,4,0,3,0,0,0,1,1,1
108044,2994979680,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,9,0,3,10,0,8,0,0,0,1,1,1
115737,3208229640,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,8,0,7,0,0,0,1,1,1
34173,947275560,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,11,0,7,0,0,0,1,1,1
67946,1883463120,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,14,0,2,2,0,1,0,0,0,1,1,1
110480,3062505600,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,14,0,2,14,0,4,0,0,0,1,1,1
75899,2103920280,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,11,0,1,13,0,5,0,0,0,1,1,1
188340,5220784800,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,14,0,2,12,0,6,0,0,0,1,1,1
24355,675120600,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,16,0,2,0,0,0,1,1,1
27928,774164160,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,17,0,1,0,0,0,1,1,1
1699,47096280,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,16,0,4,8,0,7,0,0,0,1,1,1
106600,2954952000,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,10,0,8,0,0,0,1,1,1
116079,3217709880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,8,0,7,0,0,0,1,1,1
142279,3943973880,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,7,0,6,0,0,0,1,1,1
141314,3917224080,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,10,0,2,11,0,7,0,0,0,1,1,1
42562,1179818640,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,2,0,1,0,0,0,1,1,1
51630,1431183600,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,7,0,6,0,0,0,1,1,1
71189,1973359080,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,10,0,2,15,0,3,0,0,0,1,1,1
51844,1437115680,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,12,0,6,0,0,0,1,1,1
101310,2808313200,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,7,0,2,2,0,1,0,0,0,1,1,1
60756,1684156320,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,13,0,5,0,0,0,1,1,1
143292,3972054240,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,16,0,4,13,0,5,0,0,0,1,1,1
40365,1118917800,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,7,0,2,9,0,8,0,0,0,1,1,1
178302,4942531440,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,6,0,1,6,0,5,0,0,0,1,1,1
72352,2005597440,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,0,0,5,0,0,1,0,0,0,1,1,1
134624,3731777280,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,1,0,4,9,0,8,0,0,0,1,1,1
115421,3199470120,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,8,0,3,15,0,3,0,0,0,1,1,1
46208,1280885760,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,0,0,1,0,0,0,1,1,1
76929,2132471880,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,4,0,1,17,0,1,0,0,0,1,1,1
187875,5207895000,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,3,0,2,0,0,0,1,1,1
113398,3143392560,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,8,0,3,6,0,5,0,0,0,1,1,1
123405,3420786600,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,2,0,3,0,0,1,0,0,0,1,1,1
173062,4797278640,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,10,0,8,0,0,0,1,1,1
136034,3770862480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,0,0,5,13,0,5,0,0,0,1,1,1
1040,28828800,1,3,59,58,3,0.04918032786885246,1.5,0.6931471805599453,0,0,3,3,0,2,14,0,4,0,0,0,1,1,1
68015,1885375800,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,14,0,4,0,0,0,1,1,1
151302,4194091440,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,2,0,3,5,0,4,0,0,0,1,1,1
62599,1735244280,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,5,1,0,13,0,5,0,1,1,1,0,0
185977,5155282440,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,5,0,4,0,0,0,1,1,1
165136,4577569920,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,15,0,3,7,0,6,1,1,1,0,0,0
63741,1766900520,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,8,0,3,15,0,3,0,0,0,1,1,1
43057,1193540040,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,3,0,2,0,0,0,1,1,1
165480,4587105600,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,2,0,3,9,0,8,1,1,1,0,0,0
95315,2642131800,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,11,0,7,0,0,0,1,1,1
123073,3411583560,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,10,0,2,10,0,8,0,0,0,1,1,1
196747,5453826840,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,2,0,1,0,0,0,1,1,1
168888,4681575360,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,16,0,2,0,0,0,1,1,1
88809,2461785480,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,3,0,2,0,0,0,1,1,1
196207,5438858040,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,10,0,2,13,0,5,0,0,0,1,1,1
1076,29826720,0,3,58,55,2,0.03278688524590164,2.0,-0.0,10,1,0,5,1,0,12,0,6,1,1,1,0,0,0
180150,4993758000,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,1,0,4,11,0,7,0,0,0,1,1,1
128971,3575076120,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,9,0,3,18,1,0,0,0,1,1,1,0
93356,2587828320,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,9,0,3,9,0,8,1,1,1,0,0,0
125644,3482851680,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,16,0,2,0,0,0,1,1,1
184383,5111096760,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,7,0,6,0,0,0,1,1,1
15205,421482600,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,5,0,4,0,0,0,1,1,1
65921,1827330120,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,12,1,0,10,0,8,0,1,1,1,0,0
6463,179154360,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,3,0,2,0,0,0,1,1,1
72007,1996034040,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,12,1,0,16,0,2,0,1,1,1,0,0
37140,1029520800,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,12,1,0,14,0,4,0,1,1,1,0,0
75147,2083074840,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,2,0,1,0,0,0,1,1,1
50672,1404627840,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,12,1,0,18,1,0,0,1,1,1,0,0
135937,3768173640,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,5,1,0,11,0,7,0,1,1,1,0,0
50661,1404322920,0,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,7,0,6,0,0,0,1,1,1
184838,5123709360,0,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,14,0,2,6,0,5,0,0,0,1,1,1
180352,4999357440,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,16,0,4,4,0,3,1,1,1,0,0,0
44280,1227441600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,12,1,0,10,0,8,0,1,1,1,0,0
67167,1861869240,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,2,0,1,0,0,0,1,1,1
146680,4065969600,0,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,0,0,1,0,0,0,1,1,1
34924,968093280,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,2,0,1,0,0,0,1,1,1
48106,1333498320,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,17,0,1,0,0,0,1,1,1
177872,4930611840,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,13,0,5,0,0,0,1,1,1
76707,2126318040,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,3,0,2,4,0,3,0,0,0,1,1,1
111105,3079830600,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,12,0,6,0,0,0,1,1,1
151182,4190765040,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,1,0,4,18,1,0,0,0,1,1,1,0
131227,3637612440,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,4,0,1,13,0,5,0,0,0,1,1,1
15807,438170040,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,18,1,0,0,0,1,1,1,0
105705,2930142600,0,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,16,0,4,8,0,7,0,0,0,1,1,1
155635,4314202200,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,0,0,5,6,0,5,0,0,0,1,1,1
116069,3217432680,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,17,0,1,0,0,0,1,1,1
72043,1997031960,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,14,0,2,14,0,4,1,1,1,0,0,0
191475,5307687000,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,12,0,6,0,0,0,1,1,1
182341,5054492520,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,16,0,4,17,0,1,1,1,1,0,0,0
90110,2497849200,0,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,10,0,2,12,0,6,0,0,0,1,1,1
37646,1043547120,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,8,0,3,7,0,6,0,0,0,1,1,1
21017,582591240,0,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,5,1,0,3,0,2,0,1,1,1,0,0
64465,1786969800,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,17,0,1,0,0,0,1,1,1
121256,3361216320,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,17,0,1,0,1,1,1,0,0
179210,4967701200,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,13,0,1,2,0,1,0,0,0,1,1,1
83810,2323213200,0,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,0,0,5,1,1,0,0,0,1,1,1,0
25771,714372120,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,16,0,4,7,0,6,0,0,0,1,1,1
101515,2813995800,0,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,8,0,3,17,0,1,0,0,0,1,1,1
46686,1294135920,0,0,61,61,1,0.01639344262295082,0.0,0.0,3,1,0,4,0,1,3,0,2,1,1,1,0,0,0
115528,3202436160,0,0,61,61,1,0.01639344262295082,0.0,0.0,10,1,0,13,0,1,8,0,7,1,1,1,0,0,0
77056,2135992320,0,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,12,1,0,11,0,7,0,1,1,1,0,0
126509,3506829480,0,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,12,1,0,7,0,6,0,1,1,1,0,0
150184,4163100480,0,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,6,0,1,8,0,7,0,0,0,1,1,1
