p,killed_Q0,ap_count_delta_1000000,ap_harm_delta_1000000,ap_count_delta_2000000,ap_harm_delta_2000000,ap_count_delta_5000000,ap_harm_delta_5000000,ap_count_delta_10000000,ap_harm_delta_10000000,ap_count_delta_20000000,ap_harm_delta_20000000,ap_count_delta_50000000,ap_harm_delta_50000000,survive_1000000,survive_2000000,survive_5000000,survive_10000000,survive_20000000,survive_50000000
128657,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.05952380952380952,6,0.09357142857142857,13,0.12347970695716605,1,1,1,1,1,1
128659,0,0,0.0,0,0.0,0,0.0,1,0.017241379310344827,5,0.04928934342352634,13,0.082468740524861,1,1,1,1,1,1
128663,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.016530054644808743,6,0.031000939152457954,1,1,1,1,1,1
128669,0,0,0.0,0,0.0,1,0.03125,2,0.04513888888888889,4,0.0670503108003108,7,0.07744887003607935,1,1,1,1,1,1
128677,0,0,0.0,0,0.0,0,0.0,1,0.015625,2,0.022291666666666668,9,0.04583594887819626,1,1,1,1,1,1
128683,0,0,0.0,0,0.0,0,0.0,2,0.037698412698412696,5,0.06864353464963222,13,0.10171345026464819,1,1,1,1,1,1
128693,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1746031746031746,9,0.20443071900521528,1,1,1,1,1,1
128717,0,0,0.0,1,0.07142857142857142,2,0.09774436090225563,2,0.09774436090225563,4,0.11965578281367754,11,0.14392664815642736,1,1,1,1,1,1
128747,0,0,0.0,0,0.0,1,0.038461538461538464,3,0.06712656712656713,3,0.06712656712656713,11,0.09384125649171544,1,1,1,1,1,1
128749,0,0,0.0,0,0.0,0,0.0,1,0.025,3,0.0405168297923132,10,0.0723345848393906,1,1,1,1,1,1
128761,0,1,0.16666666666666666,1,0.16666666666666666,2,0.2121212121212121,4,0.25140692640692636,7,0.2786139956753117,15,0.31405265089192735,1,1,1,1,1,0
128767,0,0,0.0,0,0.0,3,0.1474673202614379,3,0.1474673202614379,6,0.17064116583068956,10,0.18446713024647088,1,1,1,1,1,1
128813,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,2,0.07936507936507936,7,0.09876859565876556,1,1,1,1,0,0
128819,0,1,0.5,1,0.5,1,0.5,1,0.5,4,0.5285092213114754,9,0.5474686369595377,0,0,0,0,0,0
128831,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.10019841269841269,5,0.1169814416994868,10,0.14013210204975954,1,1,1,1,1,1
128833,0,0,0.0,0,0.0,0,0.0,1,0.025,4,0.05272163120567376,10,0.07528927885396022,1,1,1,1,1,1
128837,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1845238095238095,5,0.20773809523809522,11,0.2333059006588521,0,0,0,0,0,0
128857,0,0,0.0,0,0.0,1,0.041666666666666664,1,0.041666666666666664,5,0.08014820147173089,8,0.09095267477620421,1,1,1,1,1,1
128861,0,0,0.0,1,0.125,2,0.1513157894736842,2,0.1513157894736842,5,0.17997111347784542,14,0.2186599161372105,1,1,1,1,1,1
128873,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1845238095238095,6,0.218597494741446,14,0.24746673684359474,1,1,1,1,1,1
128879,0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,4,0.03967268066646948,14,0.07741855225771715,1,1,1,1,1,0
128903,0,0,0.0,0,0.0,0,0.0,3,0.05174603174603174,9,0.10439494195622528,17,0.13419638885384852,1,1,1,1,1,1
128923,0,0,0.0,1,0.1,1,0.1,3,0.1376984126984127,4,0.1488095238095238,9,0.16753127986144287,1,0,0,0,0,0
128939,0,1,0.5,1,0.5,2,0.53125,3,0.5447635135135135,6,0.5679022899417635,13,0.5987103277982115,0,0,0,0,0,0
128941,0,0,0.0,0,0.0,2,0.10795454545454546,2,0.10795454545454546,5,0.1349134199134199,13,0.16316652998149975,1,1,1,1,1,1
128951,0,1,0.5,2,0.625,3,0.65625,5,0.689258658008658,6,0.7003697691197691,15,0.7329140519950339,0,0,0,0,0,0
128959,0,0,0.0,0,0.0,0,0.0,2,0.034722222222222224,4,0.04998765854029012,11,0.08045613631088223,1,1,1,1,1,1
128969,0,0,0.0,1,0.125,1,0.125,1,0.125,5,0.15674836601307188,9,0.17059615512871815,1,1,1,1,1,1
128971,0,0,0.0,1,0.1,1,0.1,3,0.1488095238095238,6,0.18006058981668738,11,0.2040100992431156,1,0,0,0,0,0
128981,0,0,0.0,0,0.0,1,0.03125,4,0.07912506400409627,7,0.10924148557272373,12,0.12959034578768772,1,1,1,1,1,1
128983,0,0,0.0,1,0.1,2,0.1625,3,0.1875,5,0.20093795093795094,12,0.22980828880494447,1,1,1,1,1,1
128987,0,0,0.0,0,0.0,1,0.038461538461538464,3,0.07361305361305362,4,0.08611305361305362,13,0.11808142377360088,1,1,1,1,1,1
128993,0,0,0.0,0,0.0,1,0.03333333333333333,3,0.06507936507936507,5,0.07920871831319591,12,0.10828041696190868,1,1,0,0,0,0
129001,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.08474025974025975,5,0.10101010101010102,12,0.12955805456534453,1,1,1,1,1,1
129011,0,1,0.5,1,0.5,1,0.5,2,0.5138888888888888,4,0.5288011695906432,14,0.5654025756623358,0,0,0,0,0,0
129023,0,0,0.0,0,0.0,2,0.08012820512820512,3,0.09527972027972027,7,0.13082336733201907,14,0.15985692802039983,1,1,1,1,1,0
129037,0,1,0.16666666666666666,1,0.16666666666666666,3,0.24166666666666664,4,0.2601851851851852,4,0.2601851851851852,13,0.29750846634652406,0,0,0,0,0,0
129049,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.057291666666666664,3,0.06433392018779342,9,0.09001590016323967,1,1,1,1,1,1
129061,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.047619047619047616,2,0.047619047619047616,9,0.07557433532425803,1,1,1,0,0,0
129083,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.07033169533169534,4,0.08144280644280645,12,0.11237434983892192,1,1,1,1,1,1
129089,0,0,0.0,0,0.0,1,0.03125,3,0.06597222222222221,6,0.09569614413364412,16,0.13145140646053916,1,1,1,1,1,1
129097,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.17708333333333331,8,0.2019960963901082,1,1,1,1,1,1
129113,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19999999999999998,3,0.2161290322580645,7,0.25699441687344915,14,0.28369795868623476,1,1,1,1,1,1
129119,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.06906906906906907,4,0.08837690149165559,8,0.10594669622962528,1,1,1,1,1,1
129121,0,0,0.0,0,0.0,2,0.09583333333333333,2,0.09583333333333333,6,0.1300826561228454,14,0.16136815967808105,1,1,1,1,1,1
129127,0,0,0.0,1,0.1,2,0.1625,2,0.1625,5,0.191122558755379,9,0.20476475045608133,1,1,1,1,1,1
129169,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.06018518518518518,4,0.07929805932871205,9,0.0987683296531065,1,1,1,1,1,1
129187,0,0,0.0,0,0.0,1,0.0625,1,0.0625,4,0.08988194299979198,13,0.12471783592969651,1,1,1,1,1,1
129193,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.0819243156199678,6,0.10653916155834314,13,0.1344661817047049,1,1,0,0,0,0
129197,0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.03652374031007752,6,0.04690049637648876,1,1,1,1,1,1
129209,0,0,0.0,0,0.0,0,0.0,2,0.039351851851851846,3,0.05185185185185184,9,0.07432610501277484,1,1,1,1,1,1
129221,0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05261827625658715,14,0.08936202045536734,1,1,1,1,1,1
129223,0,0,0.0,0,0.0,2,0.07107843137254902,3,0.09607843137254901,7,0.12873835068618641,16,0.16501864322731727,1,1,1,1,1,1
129229,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.08057359307359307,4,0.09037751464222052,12,0.12300407803747794,1,1,1,1,1,1
129263,0,1,0.5,1,0.5,1,0.5,4,0.5486650286650286,7,0.5803536251562567,16,0.6132292271025234,0,0,0,0,0,0
129277,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.015277777777777777,7,0.03510237615863195,1,1,1,1,1,1
129281,0,0,0.0,1,0.125,1,0.125,1,0.125,6,0.17076545530492898,10,0.18809770404713175,1,1,1,1,0,0
129287,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.095508658008658,6,0.11112990290171255,13,0.13993079113489482,1,1,1,1,1,1
129289,0,0,0.0,0,0.0,0,0.0,1,0.025,3,0.04097082494969819,10,0.07118303509336106,1,1,1,1,1,1
129293,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.06018518518518518,8,0.11214348578743707,15,0.1371767030146411,1,1,1,1,1,1
129313,0,0,0.0,0,0.0,1,0.0625,3,0.1092391304347826,4,0.11816770186335403,9,0.13561762751091888,1,1,1,1,1,1
129341,0,1,0.16666666666666666,2,0.29166666666666663,2,0.29166666666666663,2,0.29166666666666663,3,0.3020833333333333,10,0.331543528171905,0,0,0,0,0,0
129347,0,0,0.0,0,0.0,2,0.08012820512820512,3,0.09527972027972027,5,0.11446831677094835,13,0.1427413777781455,1,1,1,1,1,1
129361,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.007352941176470588,4,0.018435117102396516,1,1,1,1,1,1
129379,0,0,0.0,1,0.1,3,0.17107843137254902,5,0.20220869957178275,6,0.20870220606528925,11,0.22817785492248027,1,0,0,0,0,0
129401,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.04722222222222222,5,0.07532071743426053,9,0.09053895226917812,1,1,1,1,1,1
129403,0,0,0.0,1,0.1,1,0.1,2,0.1138888888888889,4,0.13551797310425936,13,0.1684935248202369,1,0,0,0,0,0
129419,0,0,0.0,0,0.0,2,0.07291666666666666,4,0.11374999999999999,5,0.12032894736842104,14,0.15420100182840907,1,1,1,1,1,1
129439,0,0,0.0,0,0.0,1,0.029411764705882353,3,0.06587009803921569,9,0.11492744166177671,14,0.1360481900027197,1,1,1,0,0,0
129443,0,1,0.5,1,0.5,1,0.5,2,0.5138888888888888,6,0.5517206477732792,13,0.579592549411968,0,0,0,0,0,0
129449,0,0,0.0,0,0.0,2,0.06798245614035087,3,0.08187134502923976,4,0.0884502923976608,8,0.10151241517340587,1,1,1,1,1,1
129457,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.09621002990568209,6,0.11799033293598513,13,0.14485928393611647,1,1,1,1,1,1
129461,0,0,0.0,0,0.0,1,0.03125,2,0.047379032258064516,3,0.06019954507857733,10,0.09322427169537122,1,1,1,1,1,0
129469,0,0,0.0,0,0.0,2,0.0787878787878788,2,0.0787878787878788,4,0.09862609142270161,12,0.13241520736234896,1,1,1,1,1,1
129491,0,1,0.5,1,0.5,2,0.5384615384615384,3,0.5536130536130536,6,0.5781524271610788,14,0.6091298476301512,0,0,0,0,0,0
129497,0,1,0.16666666666666666,3,0.363095238095238,4,0.3894110275689222,5,0.40726817042606506,8,0.44052519118308586,17,0.47786751105711706,1,0,0,0,0,0
129499,0,0,0.0,0,0.0,0,0.0,2,0.03888888888888889,5,0.06482389414520909,11,0.09001384792744475,1,1,1,1,1,1
129509,0,0,0.0,1,0.125,1,0.125,1,0.125,4,0.15275263951734538,10,0.17691191435191406,1,1,1,1,1,1
129517,0,1,0.16666666666666666,1,0.16666666666666666,2,0.20833333333333331,2,0.20833333333333331,4,0.22416085078099035,14,0.26467112656812514,1,1,1,1,1,1
129527,0,0,0.0,0,0.0,0,0.0,2,0.03869047619047619,6,0.07518831733606685,12,0.09709539741219243,1,1,1,1,1,1
129529,0,0,0.0,0,0.0,1,0.041666666666666664,5,0.10398478835978836,7,0.12156753067657323,15,0.15379324969127672,1,1,1,1,1,1
129533,0,1,0.16666666666666666,1,0.16666666666666666,3,0.24166666666666664,3,0.24166666666666664,8,0.29107981471812566,13,0.30859309030774096,1,1,0,0,0,0
129539,0,0,0.0,0,0.0,0,0.0,3,0.05815637065637065,4,0.06836045228902371,9,0.08986578180988995,1,1,1,1,1,1
129553,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.06984126984126984,6,0.09575734549138805,11,0.11645268425263623,1,1,1,1,1,1
129581,0,0,0.0,1,0.125,2,0.1513157894736842,3,0.16744482173174874,7,0.2095096630976332,13,0.23260044998029464,1,0,0,0,0,0
129587,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.09638888888888889,6,0.12436176142697883,11,0.14576765312258924,1,1,1,1,1,1
129589,0,0,0.0,0,0.0,2,0.0787878787878788,3,0.09730639730639731,6,0.12115656043204386,11,0.1433526358001594,1,1,1,1,1,1
129593,0,0,0.0,0,0.0,1,0.03125,1,0.03125,4,0.05509555550421268,9,0.07534255867455682,1,1,1,1,1,1
129607,0,0,0.0,0,0.0,0,0.0,1,0.025,4,0.04960748792270531,11,0.08252250223956181,1,1,1,1,1,1
129629,0,0,0.0,1,0.07142857142857142,2,0.10267857142857142,4,0.13964093701996927,7,0.16563919057240237,13,0.1865544410216577,1,0,0,0,0,0
129631,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.01678690344062153,11,0.049635693027953995,1,1,1,1,1,0
129641,0,0,0.0,1,0.125,1,0.125,2,0.14285714285714285,3,0.1495238095238095,8,0.17072243740273993,1,1,1,1,1,1
129643,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,3,0.03983516483516483,10,0.06666489480564228,1,1,1,1,1,1
129671,0,0,0.0,0,0.0,1,0.038461538461538464,4,0.09527972027972027,7,0.12639310825786235,10,0.1382595295445735,1,1,1,1,1,1
129707,0,0,0.0,1,0.125,1,0.125,3,0.158008658008658,7,0.19354449852570152,13,0.21553372317065472,1,1,1,1,1,1
129719,0,0,0.0,1,0.125,1,0.125,2,0.145,6,0.1799419177472667,15,0.21494210634444824,1,1,1,1,1,1
129733,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.07362914862914863,3,0.07362914862914863,10,0.09698403479765073,1,1,1,0,0,0
129737,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,1,0.03333333333333333,13,0.07707983367004555,1,1,1,1,1,1
129749,0,0,0.0,0,0.0,2,0.07291666666666666,3,0.08680555555555555,6,0.11022058823529411,11,0.13407797987463033,1,1,1,1,1,1
129757,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.0875,4,0.09791666666666667,12,0.12833252698383968,1,1,1,1,1,1
129763,0,0,0.0,1,0.1,3,0.20416666666666666,4,0.2193181818181818,5,0.2266711229946524,11,0.24927966318614433,1,1,0,0,0,0
129769,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.07959806397306397,5,0.10076562190532778,11,0.12145534384288705,1,1,1,1,1,1
129793,0,1,0.16666666666666666,1,0.16666666666666666,3,0.2708333333333333,4,0.2847222222222222,5,0.29365079365079366,10,0.3151140716841273,1,1,1,1,1,1
129803,0,0,0.0,0,0.0,2,0.06971153846153846,4,0.10756868131868133,6,0.12328505558768718,13,0.15375359674949826,1,1,1,1,1,1
129841,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,3,0.050792253521126755,8,0.07483140666244709,1,1,1,1,1,1
129853,0,0,0.0,0,0.0,0,0.0,3,0.0484292328042328,6,0.07451466697790227,11,0.0925293722687339,1,1,1,1,1,1
129887,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,4,0.08398880385487528,13,0.1170644653730207,1,1,1,1,1,1
129893,0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.042877906976744186,9,0.06265779639949075,1,1,1,1,1,1
129901,0,0,0.0,0,0.0,0,0.0,1,0.021739130434782608,4,0.05329213625249431,13,0.08767206524430217,1,1,1,1,1,1
129917,0,0,0.0,0,0.0,1,0.02631578947368421,2,0.044172932330827065,5,0.07407151633388867,12,0.10001627559300588,1,1,1,1,1,1
129919,0,0,0.0,0,0.0,2,0.08496732026143791,2,0.08496732026143791,4,0.10410688665710187,11,0.13678302290827843,1,1,0,0,0,0
129937,0,0,0.0,0,0.0,0,0.0,4,0.0734292328042328,6,0.09418625356125356,14,0.12800121423202457,1,1,1,0,0,0
129953,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,2,0.08755760368663594,6,0.12494453267804254,11,0.14577154725870925,1,1,1,1,1,1
129959,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.07638888888888888,6,0.11326121794871793,13,0.1389921776254747,1,1,1,1,1,1
129967,0,0,0.0,0,0.0,0,0.0,2,0.04224137931034483,3,0.04959432048681542,8,0.06959997480098037,1,1,1,1,1,1
129971,0,1,0.5,2,0.625,2,0.625,4,0.6567460317460317,6,0.6740120134811916,9,0.6840068432128634,0,0,0,0,0,0
130003,0,0,0.0,1,0.1,2,0.1625,2,0.1625,4,0.17679738562091504,13,0.21569117650836866,1,1,1,1,1,1
130021,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,4,0.2235248447204969,5,0.23332876628912436,13,0.2627072442440542,1,1,1,1,1,1
130027,0,0,0.0,0,0.0,2,0.11805555555555555,4,0.1638888888888889,7,0.1909858946313007,9,0.19872398986939593,1,1,1,1,1,1
130043,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.07555555555555554,5,0.09499999999999999,10,0.11507615956290798,1,1,1,1,1,1
130051,0,0,0.0,1,0.1,1,0.1,1,0.1,3,0.11836253369272237,9,0.14628234747839006,1,1,1,1,1,0
130057,0,1,0.16666666666666666,1,0.16666666666666666,2,0.22916666666666666,3,0.24479166666666666,3,0.24479166666666666,10,0.27347938155933266,1,1,1,1,1,1
130069,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05416666666666667,4,0.07402943300830625,9,0.09504774238849449,1,1,1,1,1,1
130073,0,0,0.0,0,0.0,1,0.03125,3,0.06589755077658303,5,0.08344944332847559,11,0.10745134656950928,1,1,1,1,1,1
130079,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,3,0.04508145363408521,8,0.061455742148525394,1,1,1,1,1,1
130087,0,0,0.0,0,0.0,2,0.08496732026143791,4,0.1173602147232979,5,0.12471315589976849,12,0.15802765948732186,1,1,1,1,1,0
130099,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006944444444444444,9,0.03976323174688694,1,1,1,1,1,1
130121,0,0,0.0,0,0.0,1,0.03333333333333333,3,0.06507936507936507,6,0.09448277417027416,15,0.1295438831169914,1,1,1,1,1,1
130127,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,4,0.08878205128205127,11,0.11344216745266303,1,1,1,1,1,1
130147,0,0,0.0,1,0.1,1,0.1,1,0.1,3,0.1163784067085954,12,0.15261954495673638,1,0,0,0,0,0
130171,0,0,0.0,1,0.1,2,0.1625,3,0.1875,4,0.19642857142857142,15,0.24150042388508564,1,1,1,1,1,1
130183,0,0,0.0,0,0.0,2,0.07107843137254902,3,0.08622994652406417,6,0.11194542139325712,13,0.14344111578440327,1,1,1,1,1,1
130199,0,1,0.5,1,0.5,1,0.5,3,0.5343468468468469,5,0.5513154979828837,16,0.5962629552970662,0,0,0,0,0,0
130201,0,0,0.0,0,0.0,1,0.045454545454545456,2,0.07045454545454546,5,0.09465366172077026,14,0.1315543415431445,1,1,1,1,1,1
130211,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.09027777777777776,5,0.10881519274376415,10,0.13076643050382541,1,1,1,1,1,1
130223,0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.02404970760233918,7,0.03769559744243273,1,1,1,1,1,0
130241,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05119047619047619,4,0.07035714285714285,13,0.10492394362897961,1,1,1,1,1,1
130253,0,1,0.16666666666666666,2,0.23809523809523808,3,0.2693452380952381,5,0.30333141321044543,7,0.31773854422205405,13,0.34000633309662864,0,0,0,0,0,0
130259,0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.028016187559513087,10,0.055700324156561176,1,1,1,1,1,1
130261,0,1,0.16666666666666666,1,0.16666666666666666,3,0.24545454545454543,5,0.28017676767676764,7,0.297260101010101,9,0.3062878787878787,0,0,0,0,0,0
130267,0,0,0.0,0,0.0,2,0.09191176470588236,3,0.10706327985739751,3,0.10706327985739751,9,0.13122454954397478,1,1,0,0,0,0
130279,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.020292207792207792,7,0.040037683213298425,1,1,1,1,1,1
130303,0,0,0.0,1,0.1,1,0.1,2,0.1138888888888889,2,0.1138888888888889,8,0.1361483613305708,1,1,1,1,1,1
130307,0,0,0.0,0,0.0,0,0.0,1,0.013513513513513514,2,0.021326013513513514,6,0.03805516395576727,1,1,1,1,1,1
130337,0,0,0.0,0,0.0,2,0.05964912280701754,3,0.08048245614035088,6,0.10798245614035087,13,0.1370481351842529,1,1,1,1,1,0
130343,0,0,0.0,0,0.0,2,0.07291666666666666,3,0.0907738095238095,4,0.09771825396825395,5,0.10309459805427545,1,1,1,0,0,0
130349,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,2,0.09226190476190475,7,0.13481375397241113,12,0.1545688493840491,1,0,0,0,0,0
130363,0,0,0.0,0,0.0,1,0.029411764705882353,3,0.06884628851540617,5,0.0859725584718648,6,0.09222255847186481,1,1,1,1,1,1
130367,0,0,0.0,0,0.0,0,0.0,2,0.03598484848484848,4,0.05008054036493583,7,0.05997573776013322,1,1,1,1,1,1
130369,0,0,0.0,0,0.0,1,0.045454545454545456,2,0.07045454545454546,5,0.09709595959595961,13,0.13116139319979186,1,1,1,1,1,1
130379,0,0,0.0,0,0.0,0,0.0,1,0.013513513513513514,3,0.03339655444918603,6,0.04681001598764757,1,1,1,1,1,1
130399,0,0,0.0,0,0.0,2,0.08496732026143791,4,0.13080065359477125,7,0.1585754856909183,17,0.2007285202102319,1,1,1,0,0,0
130409,0,0,0.0,0,0.0,1,0.03125,2,0.04513888888888889,5,0.07122486173956762,10,0.09261893583824529,1,1,1,0,0,0
130411,0,0,0.0,1,0.1,2,0.1625,3,0.17974137931034484,3,0.17974137931034484,7,0.19750956053154026,1,1,1,1,1,1
130423,0,0,0.0,1,0.1,2,0.12941176470588237,4,0.16830065359477125,7,0.19335409602437467,14,0.22328414916039185,1,1,1,1,1,1
130439,0,1,0.5,2,0.625,4,0.7222222222222222,6,0.7561111111111111,7,0.7633574879227053,14,0.7900938125923802,0,0,0,0,0,0
130447,0,0,0.0,0,0.0,0,0.0,2,0.04224137931034483,3,0.05335249042145594,12,0.09154584875647699,1,1,1,1,1,1
130457,0,0,0.0,2,0.19642857142857142,2,0.19642857142857142,3,0.21494708994708994,7,0.25439695600143364,10,0.2673103396044724,1,1,1,1,1,1
130469,0,0,0.0,2,0.19642857142857142,2,0.19642857142857142,3,0.21726190476190477,5,0.23722459132906895,9,0.2519193132248778,1,1,1,1,1,1
130477,0,0,0.0,0,0.0,0,0.0,2,0.03511904761904762,5,0.062027186761229314,11,0.0863498826025174,1,1,1,1,1,1
130483,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.08062770562770562,3,0.08062770562770562,9,0.10330275633621831,1,1,1,1,1,1
130489,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05185185185185185,4,0.06727087256748274,7,0.08077133372755653,1,1,1,1,1,1
130513,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.08474025974025975,6,0.10976010101010103,10,0.12333279076807419,1,1,1,1,1,1
130517,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05185185185185185,7,0.1019921248829397,11,0.11798818239685435,1,1,1,1,1,1
130523,0,0,0.0,0,0.0,2,0.07291666666666666,5,0.1257665945165945,6,0.13396331582806992,10,0.1498572052254181,1,1,1,1,1,1
130531,0,0,0.0,0,0.0,1,0.0625,2,0.08333333333333333,3,0.09552845528455284,12,0.13264020189787115,1,1,1,1,1,1
130547,0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.02960526315789474,14,0.07194716280549347,1,1,1,1,1,1
130553,0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.026976495726495724,10,0.05410849853646095,1,1,1,1,1,1
130579,0,0,0.0,0,0.0,0,0.0,1,0.015625,3,0.03659205177578091,11,0.06773582285170937,1,1,1,1,1,1
130589,0,0,0.0,0,0.0,1,0.03125,2,0.047379032258064516,4,0.06769153225806451,12,0.09934718941975232,1,1,1,1,1,1
130619,0,0,0.0,0,0.0,0,0.0,2,0.037698412698412696,4,0.055714994331065755,9,0.07698536250650612,1,1,1,1,1,1
130621,0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.013708920187793428,12,0.049125083584687854,1,1,1,1,1,1
130631,0,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,4,0.049863387978142076,12,0.08060980379479657,1,1,1,1,1,1
130633,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,5,0.19900653923541245,10,0.21602748013135725,0,0,0,0,0,0
130639,0,0,0.0,1,0.1,1,0.1,2,0.115625,4,0.13332550125313283,9,0.15654388914543377,1,1,1,1,1,1
130643,0,0,0.0,0,0.0,0,0.0,3,0.04525954525954526,6,0.07015270765270766,13,0.09944654820400887,1,1,1,1,1,1
130649,0,0,0.0,1,0.125,2,0.15625,3,0.17476851851851852,5,0.1973929529076588,10,0.22077237223047436,1,1,1,1,1,1
130651,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,3,0.042526101349630765,6,0.056566796149447825,1,1,1,1,1,1
130657,0,0,0.0,0,0.0,1,0.03333333333333333,3,0.07395833333333333,4,0.0853219696969697,9,0.10582520471017635,1,1,1,1,1,1
130681,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19999999999999998,4,0.24583333333333332,5,0.25476190476190474,13,0.28781622392031314,0,0,0,0,0,0
130687,0,0,0.0,0,0.0,0,0.0,3,0.05160984848484848,5,0.06798825519344387,11,0.09086738617869129,1,1,1,1,1,0
130693,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.06340579710144928,5,0.08436984938903098,14,0.1177927509974355,1,1,1,1,1,1
130699,0,0,0.0,0,0.0,2,0.08496732026143791,3,0.1099673202614379,7,0.14636879141900663,12,0.1705813566477668,1,1,0,0,0,0
130729,0,0,0.0,0,0.0,0,0.0,3,0.04900793650793651,5,0.06884614914275931,12,0.09068851477282881,1,1,1,1,1,1
130769,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.04946236559139785,3,0.0560413129598189,11,0.09263839786777739,1,1,1,1,1,1
130783,0,0,0.0,0,0.0,1,0.0625,2,0.0763888888888889,4,0.09349415204678363,8,0.11009677045944834,1,1,1,1,1,1
130787,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.08856421356421355,5,0.10235797307715115,12,0.13445942542021164,1,1,1,1,1,1
130807,0,0,0.0,0,0.0,2,0.07107843137254902,2,0.07107843137254902,4,0.09092906030336663,11,0.124039692094342,1,1,1,1,1,1
130811,0,0,0.0,0,0.0,2,0.06971153846153846,4,0.1143543956043956,6,0.1332780067155067,15,0.1709599013635319,1,1,1,0,0,0
130817,0,0,0.0,0,0.0,1,0.02631578947368421,1,0.02631578947368421,3,0.045756196450428395,12,0.07539271637201217,1,1,1,1,1,1
130829,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05185185185185185,5,0.07613494008714597,10,0.10034856985766896,1,1,1,1,1,1
130841,0,0,0.0,0,0.0,1,0.02631578947368421,2,0.0402046783625731,6,0.07095368629908104,15,0.10498325962758898,1,1,1,1,1,1
130843,0,0,0.0,0,0.0,2,0.10416666666666666,2,0.10416666666666666,5,0.13304738562091503,15,0.17462642835377945,1,1,1,1,1,1
130859,0,0,0.0,0,0.0,1,0.03125,2,0.04513888888888889,6,0.08155198446937015,11,0.10061740325693223,1,1,1,0,0,0
