p,killed_Q0,ap_count_delta_1000000,ap_harm_delta_1000000,ap_count_delta_2000000,ap_harm_delta_2000000,ap_count_delta_5000000,ap_harm_delta_5000000,ap_count_delta_10000000,ap_harm_delta_10000000,survive_1000000,survive_2000000,survive_5000000,survive_10000000
123677,0,0,0.0,1,0.07142857142857142,2,0.09774436090225563,2,0.09774436090225563,1,1,1,1
123701,0,0,0.0,0,0.0,0,0.0,2,0.028949545078577336,1,1,1,1
123707,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
123719,0,2,0.625,2,0.625,4,0.7222222222222222,5,0.746031746031746,0,0,0,0
123727,0,0,0.0,0,0.0,2,0.08055555555555555,3,0.10138888888888888,1,1,1,1
123731,0,1,0.5,1,0.5,3,0.5697115384615384,4,0.5822115384615384,0,0,0,0
123733,0,0,0.0,1,0.0625,1,0.0625,3,0.09241071428571429,1,1,1,1
123737,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,0,0,0
123757,0,0,0.0,1,0.0625,2,0.09583333333333333,5,0.1474831780538302,1,1,1,1
123787,0,0,0.0,0,0.0,2,0.08496732026143791,3,0.10220869957178275,1,1,1,1
123791,0,1,0.125,1,0.125,1,0.125,5,0.19050865800865802,1,1,1,1
123803,0,1,0.5,1,0.5,2,0.5416666666666666,3,0.5595238095238095,0,0,0,0
123817,0,0,0.0,0,0.0,1,0.025,2,0.040625,1,1,1,1
123821,0,0,0.0,0,0.0,2,0.05964912280701754,2,0.05964912280701754,1,1,1,1
123829,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.07678571428571429,1,1,1,1
123833,0,1,0.16666666666666666,2,0.23809523809523808,3,0.27976190476190477,4,0.29828042328042326,1,1,1,1
123853,0,0,0.0,1,0.0625,2,0.0875,3,0.103125,1,1,1,1
123863,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,1,1,1,1
123887,0,0,0.0,0,0.0,2,0.09401709401709402,2,0.09401709401709402,1,1,0,0
123911,0,0,0.0,0,0.0,1,0.03125,2,0.05208333333333333,1,1,1,1
123923,0,1,0.5,1,0.5,2,0.53125,2,0.53125,0,0,0,0
123931,0,0,0.0,1,0.1,2,0.15555555555555556,5,0.21534992784992785,1,1,1,0
123941,0,0,0.0,0,0.0,2,0.05756578947368421,5,0.1087562656641604,1,1,1,1
123953,0,0,0.0,0,0.0,0,0.0,1,0.017857142857142856,1,1,1,1
123973,0,0,0.0,0,0.0,2,0.08712121212121213,4,0.12448534255599474,1,1,1,1
123979,0,0,0.0,0,0.0,2,0.08055555555555555,4,0.11342193486590038,1,1,1,1
123983,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.06931818181818182,1,1,1,1
123989,0,0,0.0,1,0.07142857142857142,2,0.09774436090225563,3,0.11626287942077415,1,1,1,1
123997,0,0,0.0,0,0.0,0,0.0,1,0.014285714285714285,1,1,1,1
124001,0,0,0.0,0,0.0,1,0.02631578947368421,2,0.039136302294197026,1,1,0,0
124021,0,1,0.16666666666666666,2,0.22916666666666666,2,0.22916666666666666,2,0.22916666666666666,1,1,1,1
124067,0,0,0.0,0,0.0,1,0.05555555555555555,4,0.10207772707772707,1,1,1,1
124087,0,0,0.0,0,0.0,2,0.06666666666666667,3,0.08181818181818182,1,1,1,1
124097,0,1,0.125,1,0.125,2,0.15833333333333333,2,0.15833333333333333,0,0,0,0
124121,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,3,0.20065284178187404,1,1,1,1
124123,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124133,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,1,1,1
124139,0,0,0.0,0,0.0,2,0.09722222222222221,5,0.14742063492063492,1,1,1,1
124147,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124153,0,0,0.0,0,0.0,1,0.045454545454545456,1,0.045454545454545456,1,1,1,1
124171,0,0,0.0,0,0.0,0,0.0,4,0.07009130716027268,1,1,1,1
124181,0,0,0.0,0,0.0,0,0.0,1,0.0125,1,1,1,1
124183,0,0,0.0,0,0.0,1,0.025,1,0.025,1,1,1,1
124193,0,0,0.0,1,0.07142857142857142,2,0.10267857142857142,4,0.13508597883597884,1,1,1,1
124199,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124213,0,0,0.0,0,0.0,0,0.0,1,0.015625,1,1,1,1
124231,0,0,0.0,1,0.0625,1,0.0625,1,0.0625,1,1,1,1
124247,0,1,0.125,1,0.125,1,0.125,4,0.17449836199836202,1,1,1,1
124249,0,0,0.0,0,0.0,1,0.025,1,0.025,1,1,1,1
124277,0,0,0.0,1,0.07142857142857142,3,0.1464285714285714,3,0.1464285714285714,1,1,1,1
124291,0,0,0.0,0,0.0,0,0.0,2,0.041050903119868636,1,1,1,1
124297,0,0,0.0,0,0.0,2,0.058333333333333334,3,0.07395833333333333,1,1,1,1
124301,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,1,1,1,1
124303,0,0,0.0,0,0.0,0,0.0,1,0.015625,1,1,1,1
124309,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.05595238095238095,1,1,0,0
124337,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19298245614035087,2,0.19298245614035087,0,0,0,0
124339,0,0,0.0,1,0.1,1,0.1,2,0.11724137931034484,1,1,1,1
124343,0,0,0.0,0,0.0,0,0.0,1,0.02,1,1,1,1
124349,0,1,0.125,1,0.125,2,0.15833333333333333,2,0.15833333333333333,1,1,1,1
124351,0,0,0.0,1,0.1,3,0.18055555555555555,4,0.2013888888888889,1,0,0,0
124363,0,0,0.0,1,0.1,3,0.16666666666666666,4,0.18181818181818182,1,1,1,1
124367,0,0,0.0,0,0.0,0,0.0,1,0.02,1,1,1,1
124427,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,1,1
124429,0,0,0.0,0,0.0,1,0.045454545454545456,1,0.045454545454545456,1,1,1,1
124433,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,1,1,1,1
124447,0,0,0.0,2,0.1625,3,0.20416666666666666,5,0.2349431818181818,1,1,1,1
124459,0,0,0.0,1,0.1,2,0.12941176470588237,3,0.1466531440162272,1,1,1,1
124471,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,1,1
124477,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.08423913043478261,1,1,1,1
124489,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.05595238095238095,1,1,1,1
124493,0,1,0.16666666666666666,2,0.23809523809523808,2,0.23809523809523808,5,0.290599931728964,1,0,0,0
124513,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124529,0,0,0.0,0,0.0,0,0.0,1,0.0125,1,1,1,1
124541,0,1,0.125,1,0.125,2,0.15833333333333333,4,0.19166666666666668,1,1,1,1
124543,0,0,0.0,0,0.0,2,0.07107843137254902,4,0.10011883541295305,1,1,1,1
124561,0,0,0.0,0,0.0,2,0.07045454545454546,3,0.08327505827505828,1,1,1,1
124567,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124577,0,2,0.29166666666666663,2,0.29166666666666663,4,0.36666666666666664,5,0.37948717948717947,0,0,0,0
124601,0,0,0.0,0,0.0,1,0.02631578947368421,1,0.02631578947368421,1,1,1,1
124633,0,0,0.0,0,0.0,2,0.08712121212121213,5,0.1309208152958153,1,1,1,1
124643,0,1,0.5,1,0.5,2,0.5416666666666666,4,0.5676801801801801,0,0,0,0
124669,0,0,0.0,0,0.0,0,0.0,2,0.032407407407407406,1,1,1,1
124673,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.18518518518518517,1,1,1,0
124679,0,1,0.125,1,0.125,2,0.15625,4,0.1836524024024024,0,0,0,0
124693,0,0,0.0,0,0.0,1,0.025,3,0.06236413043478261,1,1,1,1
124699,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.05890804597701149,1,1,1,1
124703,0,0,0.0,0,0.0,1,0.038461538461538464,4,0.0913114663114663,1,1,1,1
124717,0,0,0.0,1,0.0625,2,0.0875,3,0.103125,1,1,1,1
124721,0,1,0.125,1,0.125,1,0.125,2,0.14583333333333334,0,0,0,0
124739,0,0,0.0,0,0.0,1,0.03125,3,0.06559684684684684,1,1,1,1
124753,0,0,0.0,0,0.0,1,0.025,2,0.04351851851851852,1,1,1,1
124759,0,0,0.0,1,0.1,1,0.1,2,0.12380952380952381,1,1,1,1
124769,0,0,0.0,0,0.0,1,0.03125,2,0.04976851851851852,1,1,1,1
124771,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,1,1,1,1
124777,0,0,0.0,0,0.0,0,0.0,3,0.049278846153846145,1,1,1,1
124781,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19298245614035087,3,0.21083959899749372,1,1,1,1
124783,0,0,0.0,1,0.0625,1,0.0625,3,0.10193452380952381,1,1,1,1
124793,0,0,0.0,0,0.0,1,0.03125,2,0.047379032258064516,1,1,1,1
124799,0,0,0.0,0,0.0,2,0.08680555555555555,3,0.10763888888888888,1,1,0,0
124819,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,1,1,1,1
124823,0,1,0.5,1,0.5,2,0.5416666666666666,2,0.5416666666666666,0,0,0,0
124847,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
124853,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,1,1,1,1
124897,0,1,0.16666666666666666,1,0.16666666666666666,2,0.20833333333333331,3,0.2300724637681159,1,1,1,1
124907,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.056818181818181816,1,1,1,1
124909,0,0,0.0,0,0.0,1,0.025,4,0.0673344017094017,1,1,1,1
124919,0,0,0.0,0,0.0,0,0.0,2,0.033888888888888885,1,1,1,1
124951,0,0,0.0,1,0.1,1,0.1,2,0.11724137931034484,1,1,1,1
124979,0,0,0.0,0,0.0,0,0.0,2,0.02638888888888889,1,1,1,1
124981,0,0,0.0,0,0.0,0,0.0,1,0.021739130434782608,1,1,1,1
124987,0,0,0.0,0,0.0,0,0.0,2,0.03807471264367816,1,1,1,1
124991,0,0,0.0,0,0.0,0,0.0,1,0.020833333333333332,1,1,1,1
125003,0,1,0.5,1,0.5,2,0.5416666666666666,3,0.5555555555555555,0,0,0,0
125017,0,0,0.0,0,0.0,2,0.075,3,0.08782051282051281,1,1,1,1
125029,0,0,0.0,0,0.0,0,0.0,2,0.029910714285714284,1,1,1,1
125053,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.04722222222222222,1,1,1,1
125063,0,0,0.0,0,0.0,1,0.03125,2,0.051250000000000004,1,1,1,1
125093,0,0,0.0,0,0.0,0,0.0,1,0.016129032258064516,1,1,1,1
125101,0,0,0.0,0,0.0,3,0.1412878787878788,3,0.1412878787878788,1,1,0,0
125107,0,0,0.0,1,0.1,2,0.15555555555555556,3,0.18055555555555555,1,1,1,1
125113,0,1,0.16666666666666666,1,0.16666666666666666,2,0.22916666666666666,2,0.22916666666666666,1,1,1,1
125117,0,0,0.0,1,0.07142857142857142,2,0.09774436090225563,3,0.11560150375939848,1,1,1,1
125119,0,0,0.0,0,0.0,0,0.0,2,0.03286637931034483,1,1,1,1
125131,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,1,1
125141,0,0,0.0,0,0.0,1,0.03125,3,0.06821236559139784,1,1,1,1
125149,0,0,0.0,0,0.0,1,0.045454545454545456,5,0.1174185767935768,1,1,1,1
125183,0,0,0.0,0,0.0,1,0.038461538461538464,1,0.038461538461538464,1,1,1,1
125197,0,1,0.16666666666666666,1,0.16666666666666666,2,0.22916666666666666,5,0.28550569800569797,1,1,1,1
125201,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1827956989247312,1,1,1,1
125207,0,0,0.0,0,0.0,0,0.0,2,0.03300865800865801,1,1,1,1
125219,0,0,0.0,0,0.0,0,0.0,1,0.02,1,1,1,1
125221,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,3,0.20555555555555555,0,0,0,0
125231,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.0734126984126984,1,1,1,1
125243,0,0,0.0,0,0.0,1,0.03125,2,0.044763513513513514,1,1,1,1
125261,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1845238095238095,0,0,0,0
125269,0,0,0.0,0,0.0,1,0.041666666666666664,1,0.041666666666666664,1,1,0,0
125287,0,0,0.0,0,0.0,1,0.0625,2,0.078125,1,1,1,1
125299,0,0,0.0,1,0.1,3,0.17107843137254902,4,0.19488795518207283,1,1,0,0
125303,0,0,0.0,0,0.0,1,0.038461538461538464,3,0.06712656712656713,1,1,1,1
125311,0,0,0.0,1,0.1,1,0.1,4,0.1532262277951933,1,1,1,1
125329,0,0,0.0,0,0.0,2,0.075,2,0.075,1,1,1,1
125339,0,0,0.0,1,0.125,2,0.15625,5,0.21097222222222223,1,1,1,1
125353,0,0,0.0,0,0.0,2,0.0787878787878788,4,0.11441589811155028,1,1,1,1
125371,0,0,0.0,0,0.0,1,0.0625,2,0.08630952380952381,1,1,1,1
125383,0,0,0.0,1,0.1,1,0.1,2,0.125,1,1,1,1
125387,0,0,0.0,1,0.125,2,0.16346153846153846,4,0.19780838530838532,1,1,1,0
125399,0,1,0.5,2,0.625,4,0.6979166666666666,6,0.7314301801801801,0,0,0,0
125407,0,0,0.0,0,0.0,0,0.0,1,0.025,1,1,1,1
125423,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.09936507936507935,1,1,1,1
125429,0,0,0.0,1,0.125,3,0.19791666666666666,3,0.19791666666666666,1,0,0,0
125441,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
125453,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
125471,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.09424603174603174,1,1,0,0
125497,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05507246376811594,1,1,1,1
125507,0,0,0.0,1,0.125,2,0.16666666666666666,4,0.19533169533169534,1,1,1,1
125509,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05416666666666667,1,1,1,1
125527,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.0625,1,1,1,1
125539,0,0,0.0,1,0.1,3,0.19722222222222222,4,0.2222222222222222,1,1,1,1
125551,0,0,0.0,0,0.0,2,0.11805555555555555,4,0.15694444444444444,1,1,1,1
125591,0,0,0.0,0,0.0,0,0.0,1,0.02,1,1,1,1
125597,0,1,0.16666666666666666,2,0.23809523809523808,2,0.23809523809523808,3,0.2566137566137566,1,1,1,1
125617,0,0,0.0,0,0.0,1,0.0625,1,0.0625,1,1,1,1
125621,0,0,0.0,0,0.0,1,0.02631578947368421,2,0.04714912280701754,1,1,1,1
125627,0,0,0.0,0,0.0,0,0.0,1,0.02,1,1,1,1
125639,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,1,1
125641,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19999999999999998,4,0.23511904761904762,1,1,1,1
125651,0,0,0.0,1,0.125,3,0.19471153846153846,5,0.2336725774225774,1,1,1,1
125659,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,1,1
125669,0,0,0.0,0,0.0,2,0.05964912280701754,2,0.05964912280701754,1,1,1,1
125683,0,0,0.0,0,0.0,1,0.0625,3,0.0920138888888889,1,1,1,1
125687,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.06906906906906907,1,1,1,1
125693,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
125707,0,0,0.0,1,0.1,2,0.15555555555555556,3,0.17118055555555556,1,0,0,0
125711,0,0,0.0,0,0.0,1,0.038461538461538464,2,0.053613053613053616,1,1,1,1
125717,0,0,0.0,0,0.0,1,0.02631578947368421,2,0.039136302294197026,1,1,1,1
125731,0,0,0.0,0,0.0,1,0.0625,4,0.12229437229437229,1,1,1,1
125737,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.08423913043478261,1,1,1,0
125743,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
125753,0,0,0.0,0,0.0,0,0.0,1,0.016129032258064516,1,1,1,1
125777,0,0,0.0,1,0.125,2,0.16666666666666666,2,0.16666666666666666,1,1,1,1
125789,0,0,0.0,0,0.0,1,0.03125,3,0.06589755077658303,1,1,1,1
125791,0,0,0.0,1,0.1,3,0.21805555555555556,4,0.23194444444444445,1,1,1,1
125803,0,0,0.0,0,0.0,3,0.13357843137254902,4,0.1474673202614379,1,1,1,1
125813,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
125821,0,0,0.0,0,0.0,0,0.0,1,0.021739130434782608,1,1,1,1
125863,0,0,0.0,0,0.0,1,0.029411764705882353,3,0.07822128851540616,1,1,1,1
125887,0,0,0.0,1,0.1,2,0.1625,3,0.18333333333333335,1,0,0,0
125897,0,0,0.0,0,0.0,0,0.0,1,0.01282051282051282,1,1,1,1
125899,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.07638888888888888,1,1,1,1
125921,0,0,0.0,0,0.0,0,0.0,2,0.030017921146953404,1,1,1,1
125927,0,0,0.0,1,0.125,2,0.16666666666666666,4,0.20265151515151514,1,1,1,1
125929,0,0,0.0,0,0.0,2,0.075,2,0.075,1,1,1,1
125933,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
125941,0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,1,1,1,1
125959,0,0,0.0,0,0.0,2,0.09722222222222221,2,0.09722222222222221,1,1,1,1
125963,0,0,0.0,0,0.0,1,0.041666666666666664,1,0.041666666666666664,1,1,1,1
126001,0,0,0.0,0,0.0,1,0.0625,2,0.07532051282051282,1,1,1,1
126011,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.0873015873015873,1,1,0,0
126013,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.05507246376811594,1,1,1,1
126019,0,0,0.0,1,0.1,2,0.14166666666666666,3,0.15555555555555556,1,1,1,1
126023,0,0,0.0,0,0.0,1,0.038461538461538464,3,0.06586394086394087,1,1,1,1
126031,0,0,0.0,0,0.0,0,0.0,3,0.06098484848484849,1,1,1,1
126037,0,0,0.0,0,0.0,1,0.0625,4,0.11741071428571428,1,1,0,0
126041,0,1,0.16666666666666666,1,0.16666666666666666,3,0.22423245614035087,3,0.22423245614035087,1,1,1,1
126047,0,0,0.0,0,0.0,1,0.041666666666666664,1,0.041666666666666664,1,1,1,1
126067,0,0,0.0,0,0.0,2,0.09191176470588236,2,0.09191176470588236,1,1,1,1
126079,0,0,0.0,0,0.0,1,0.029411764705882353,5,0.10116703290511608,1,1,1,0
126097,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.06666666666666667,1,1,1,1
126107,0,0,0.0,1,0.125,2,0.16346153846153846,3,0.17697505197505198,1,1,1,1
126127,0,0,0.0,0,0.0,0,0.0,2,0.04224137931034483,1,1,1,1
126131,0,0,0.0,1,0.125,1,0.125,4,0.17972222222222223,1,1,1,1
126143,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
126151,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126173,0,1,0.16666666666666666,1,0.16666666666666666,3,0.24166666666666664,4,0.2595238095238095,0,0,0,0
126199,0,0,0.0,0,0.0,0,0.0,1,0.015625,1,1,1,1
126211,0,0,0.0,0,0.0,1,0.05555555555555555,6,0.15064686271582822,1,1,1,1
126223,0,0,0.0,1,0.1,3,0.19191176470588237,5,0.24072128851540617,1,1,1,1
126227,0,0,0.0,0,0.0,1,0.05555555555555555,3,0.09070707070707071,1,1,1,1
126229,0,0,0.0,0,0.0,1,0.045454545454545456,4,0.09909211159211159,1,1,1,0
126233,0,0,0.0,0,0.0,0,0.0,1,0.016129032258064516,1,1,1,1
126241,0,0,0.0,0,0.0,1,0.045454545454545456,2,0.05974025974025974,1,1,1,0
126257,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1875,1,1,1,1
126271,0,0,0.0,1,0.1,1,0.1,4,0.1626984126984127,1,1,1,0
126307,0,0,0.0,1,0.1,3,0.19191176470588237,4,0.2091531440162272,1,1,1,1
126311,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.07936507936507936,1,1,1,1
126317,0,1,0.16666666666666666,2,0.23809523809523808,2,0.23809523809523808,3,0.25595238095238093,0,0,0,0
126323,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.07033169533169534,1,1,1,1
126337,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.07447089947089947,1,1,1,1
126341,0,0,0.0,0,0.0,0,0.0,3,0.05481950844854071,1,1,1,1
126349,0,0,0.0,0,0.0,2,0.075,3,0.08888888888888888,1,1,1,1
126359,0,0,0.0,0,0.0,2,0.08680555555555555,5,0.1514484126984127,1,1,1,1
126397,0,1,0.16666666666666666,1,0.16666666666666666,3,0.24166666666666664,5,0.2758101851851852,1,1,1,1
126421,0,0,0.0,0,0.0,1,0.0625,2,0.07532051282051282,1,1,1,1
126433,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,1,1,1
126443,0,1,0.5,1,0.5,2,0.53125,3,0.5491071428571429,0,0,0,0
126457,0,1,0.16666666666666666,1,0.16666666666666666,2,0.22916666666666666,4,0.25761217948717946,1,1,1,1
126461,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,0,0,0
126473,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126481,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.1794871794871795,0,0,0,0
126487,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126491,0,1,0.5,1,0.5,1,0.5,4,0.5616666666666668,0,0,0,0
126493,0,0,0.0,0,0.0,2,0.08712121212121213,4,0.13063973063973064,1,1,1,1
126499,0,0,0.0,0,0.0,0,0.0,2,0.040625,1,1,1,1
126517,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19999999999999998,5,0.26435185185185184,1,1,1,1
126541,0,0,0.0,0,0.0,0,0.0,3,0.04844853214418432,1,1,1,1
126547,0,0,0.0,1,0.1,1,0.1,2,0.11515151515151516,1,1,1,1
126551,0,1,0.5,1,0.5,1,0.5,5,0.5736832611832612,0,0,0,0
126583,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126601,0,0,0.0,0,0.0,1,0.03333333333333333,3,0.06805555555555556,1,1,0,0
126611,0,0,0.0,0,0.0,0,0.0,3,0.05472222222222222,1,1,1,1
126613,0,0,0.0,0,0.0,1,0.045454545454545456,3,0.08281867588932806,1,1,1,1
126631,0,0,0.0,0,0.0,0,0.0,2,0.041050903119868636,1,1,1,1
126641,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
126653,0,0,0.0,1,0.07142857142857142,1,0.07142857142857142,2,0.08994708994708994,1,1,1,1
126683,0,1,0.5,1,0.5,1,0.5,1,0.5,0,0,0,0
126691,0,0,0.0,0,0.0,1,0.0625,3,0.1001984126984127,1,1,1,1
126703,0,0,0.0,0,0.0,0,0.0,1,0.015151515151515152,1,1,1,1
126713,0,0,0.0,0,0.0,0,0.0,3,0.04853643966547192,1,1,1,1
126719,0,1,0.5,1,0.5,1,0.5,3,0.5376984126984127,0,0,0,0
126733,0,0,0.0,0,0.0,0,0.0,2,0.03888888888888889,1,1,1,1
126739,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126743,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.08422058422058422,1,1,1,1
126751,0,0,0.0,0,0.0,1,0.0625,1,0.0625,1,1,1,1
126757,0,0,0.0,0,0.0,0,0.0,1,0.014285714285714285,1,1,1,1
126761,0,1,0.16666666666666666,2,0.29166666666666663,2,0.29166666666666663,3,0.30448717948717946,0,0,0,0
126781,0,0,0.0,0,0.0,0,0.0,1,0.021739130434782608,1,1,1,1
126823,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126827,0,0,0.0,1,0.125,2,0.16666666666666666,5,0.218037323037323,1,1,1,1
126839,0,1,0.5,1,0.5,3,0.5729166666666666,3,0.5729166666666666,0,0,0,0
126851,0,1,0.5,1,0.5,2,0.5555555555555556,3,0.5755555555555556,0,0,0,0
126857,0,0,0.0,0,0.0,0,0.0,2,0.03365384615384615,1,1,1,1
126859,0,0,0.0,0,0.0,0,0.0,2,0.04464285714285714,1,1,1,1
126913,0,0,0.0,0,0.0,1,0.045454545454545456,2,0.06719367588932806,1,1,1,1
126923,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
126943,0,0,0.0,0,0.0,0,0.0,1,0.015151515151515152,1,1,1,1
126949,0,0,0.0,0,0.0,0,0.0,1,0.01282051282051282,1,1,1,1
126961,0,0,0.0,0,0.0,0,0.0,2,0.02817460317460317,1,1,1,1
126967,0,0,0.0,0,0.0,1,0.0625,3,0.09489289446185999,1,1,1,1
126989,0,0,0.0,1,0.125,1,0.125,3,0.16435185185185186,1,1,1,1
127031,0,0,0.0,0,0.0,1,0.038461538461538464,2,0.06227106227106227,1,1,1,1
127033,0,0,0.0,0,0.0,1,0.0625,2,0.078125,1,1,1,1
127037,0,0,0.0,0,0.0,0,0.0,1,0.01282051282051282,1,1,1,1
127051,0,0,0.0,0,0.0,0,0.0,1,0.023809523809523808,1,1,1,1
127079,0,0,0.0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,1,1,0,0
127081,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
127103,0,1,0.5,1,0.5,2,0.5416666666666666,5,0.5968468468468469,0,0,0,0
127123,0,0,0.0,0,0.0,1,0.041666666666666664,2,0.057291666666666664,1,1,0,0
127133,0,0,0.0,0,0.0,1,0.03125,3,0.06523617511520738,1,1,1,1
127139,0,1,0.5,1,0.5,2,0.5416666666666666,2,0.5416666666666666,0,0,0,0
127157,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
127163,0,0,0.0,0,0.0,2,0.06971153846153846,4,0.10360042735042735,1,1,1,1
127189,0,0,0.0,0,0.0,0,0.0,2,0.032407407407407406,1,1,1,1
127207,0,0,0.0,1,0.1,3,0.17107843137254902,4,0.19191176470588237,1,1,1,0
127217,0,1,0.16666666666666666,1,0.16666666666666666,2,0.20833333333333331,3,0.22685185185185183,1,1,1,1
127219,0,0,0.0,1,0.1,2,0.15555555555555556,3,0.18055555555555555,1,1,1,1
127241,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.18055555555555555,1,1,1,1
127247,0,0,0.0,0,0.0,1,0.038461538461538464,2,0.05197505197505198,1,1,1,1
127249,0,0,0.0,0,0.0,0,0.0,2,0.03645833333333333,1,1,1,0
127261,0,0,0.0,0,0.0,0,0.0,1,0.014285714285714285,1,1,1,1
127271,0,0,0.0,0,0.0,0,0.0,3,0.06249999999999999,1,1,1,0
127277,0,1,0.16666666666666666,2,0.29166666666666663,2,0.29166666666666663,4,0.32804232804232797,1,1,1,1
127289,0,0,0.0,1,0.125,3,0.19791666666666666,3,0.19791666666666666,1,1,0,0
127291,0,0,0.0,0,0.0,1,0.05555555555555555,2,0.0707070707070707,1,1,1,1
127297,0,0,0.0,0,0.0,0,0.0,2,0.04351851851851852,1,1,1,1
127301,0,0,0.0,0,0.0,2,0.05964912280701754,2,0.05964912280701754,1,1,1,1
127321,0,1,0.16666666666666666,1,0.16666666666666666,2,0.19999999999999998,4,0.2267094017094017,1,1,1,1
